, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos
, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons
, Cowboys, Cowboys, Cowboys, Cowboys, Storm, Storm, Storm, Storm, Cowboys, Cowboys, Cowboys, Cowboys, Storm, Storm, Storm, Storm, Cowboys, Cowboys, Cowboys, Cowboys, Storm, Storm, Storm, Storm, Cowboys, Cowboys, Cowboys, Cowboys, Storm, Storm, Storm, Storm
, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers
, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs
Storm, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Roosters, 0.005939888330099394, 0.011503508570113886, 0.0, 0.011375270162666363, 0.008417925229017083, 0.007614551407740191, 0.019137065551809926, 0.034284734721865086, 0.3235515425131678, 0.31976744186046513, 0.4711689477226834, 0.38054968287526425, 0.4139057130380299, 0.2905815262794668, 0.4574720433751271, 0.43237250554323725, 0.018010878570656676, 0.0, 0.032023911187019645, 0.0, 0.017210456711172304, 0.008712926497752065, 0.035240857708259916, 0.0259000259000259, 0.2926421404682274, 0.2680246582685607, 0.7191370355573312, 0.3980891719745223, 0.44635073403773057, 0.3270966897814994, 0.48909720807010393, 0.46224961479198773
Dolphins, 0.0, 0.0038345028567046283, 0.011853256682273456, 0.011375270162666363, 0.0009903441445902451, 0.0019036378519350478, 0.0029441639310476804, 0.0, 0.0, 0.0, 0.02243661655822302, 0.0, 0.003797300119614954, 0.0036322690784933347, 0.005647803004631199, 0.022172949002217293, 0.0, 0.0, 0.01067463706233988, 0.0, 0.0027174405333429954, 0.003485170599100826, 0.0, 0.005180005180005181, 0.013935340022296544, 0.0, 0.0, 0.07961783439490447, 0.00348711510966977, 0.0, 0.02037905033625433, 0.0
Raiders, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Bulldogs, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
