, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins, Bulldogs, Dolphins
, Eels, Eels, Manly, Manly, Eels, Eels, Manly, Manly, Eels, Eels, Manly, Manly, Eels, Eels, Manly, Manly, Eels, Eels, Manly, Manly, Eels, Eels, Manly, Manly, Eels, Eels, Manly, Manly, Eels, Eels, Manly, Manly
, Panthers, Panthers, Panthers, Panthers, Knights, Knights, Knights, Knights, Panthers, Panthers, Panthers, Panthers, Knights, Knights, Knights, Knights, Panthers, Panthers, Panthers, Panthers, Knights, Knights, Knights, Knights, Panthers, Panthers, Panthers, Panthers, Knights, Knights, Knights, Knights
, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks, Sharks
, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Warriors, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders, Raiders
Storm, 91.97297861968103, 91.74976258309592, 91.46235691160938, 91.58146617359148, 93.00426795323807, 93.14194577352472, 92.8844639442007, 92.31136580706782, 93.04109111508126, 92.91471415182755, 92.52649784912856, 92.14470480827754, 93.65999806707258, 93.24928832858885, 93.36291038154391, 93.63836554930268, 92.27901364437982, 92.37472766884531, 91.66848729517929, 91.50931953260826, 93.19440249672807, 93.30337078651687, 92.59584614419276, 93.16062176165804, 92.90898849279795, 93.02518682535289, 92.62862359743588, 92.32200236766447, 93.52273931941058, 92.55271422162404, 93.53140033805747, 92.77730008598452
Bulldogs, 98.71160944355456, 93.95180436847103, 98.61913799173887, 93.90544558045102, 98.9979588049731, 94.377990430622, 98.9593880076499, 95.0095510983763, 98.78280825598792, 94.23305217119649, 98.80970331278549, 94.09996956786367, 99.12051802454818, 95.6079707198048, 99.14818101153506, 95.49792023489113, 98.7933541660221, 94.55337690631809, 98.70909522678699, 94.08078275987548, 99.2852109131179, 95.32584269662921, 99.03996988140804, 95.18134715025907, 98.97320350848958, 94.55438693606422, 98.92801397901185, 94.45712836123795, 99.25792430827944, 95.5585464333782, 99.23937069301782, 96.07337345944397
Sharks, 82.45560275785222, 81.5289648622982, 81.09215192917071, 79.82742368211152, 83.69827426238633, 81.25996810207337, 82.63021712228597, 81.59025787965616, 96.17122024198585, 95.70759137769447, 95.66898753825004, 95.08140596469872, 96.61737701749298, 95.89263928426189, 96.09582963620231, 95.49792023489113, 83.7505027690975, 82.44536871987852, 82.42697696509143, 80.53208264262321, 85.56327393536695, 83.23595505617978, 83.96184978352262, 82.87564766839378, 96.59773074756578, 96.06282867423194, 96.18031354609442, 95.52680534415694, 96.9892929078766, 96.45580978017048, 96.76895072162267, 96.58928059615936
Panthers, 59.72282192353228, 60.191120607787276, 60.109575865829676, 61.31897614386194, 31.85192057895713, 33.05422647527911, 33.17021037237035, 34.28844317096466, 61.30114601943439, 61.087160262417996, 62.47727171936671, 62.507608034083994, 34.98598627621533, 34.8922326148841, 35.93611357586513, 36.530462441888915, 60.12809009622227, 60.322176008450526, 61.05153170268345, 61.72724699793798, 32.32658814054163, 34.78651685393259, 34.34146953629918, 34.66321243523316, 61.95381025187092, 61.68696374204262, 63.23834018867739, 63.491459496025705, 35.54542563341461, 34.23059668012562, 36.48420231439345, 36.28546861564919
Roosters, 60.878891287694124, 59.508547008547005, 59.121160336284554, 57.20759915887172, 62.506958619409914, 60.64593301435407, 61.148610642366975, 57.664756446991404, 32.092901651488084, 30.378006872852232, 30.097121823584196, 28.05082166768107, 33.9422054701846, 31.110207401382677, 32.33954451345756, 29.410325422069977, 59.50620339717212, 57.965273651548166, 57.92448349560675, 56.15170015768407, 60.86781435618644, 57.66292134831461, 60.124239191817786, 57.48704663212435, 30.692846221936104, 28.95101024079712, 28.906319023825183, 27.524099441907662, 32.23788826460299, 30.91072229699417, 31.1012872188272, 28.575523072513615
Raiders, 86.63138101539104, 84.68660968660969, 85.94492009377495, 84.04756725400624, 86.98274262386343, 84.8883572567783, 86.3539205759928, 84.81375358166189, 87.83679753656659, 86.62293033427055, 87.52139784469378, 86.06588557516737, 88.18981347250411, 85.88857259048393, 87.69003253475303, 86.88524590163934, 96.83796912224251, 96.42833564402193, 96.73711707432913, 96.31261876844701, 96.75828047921071, 97.21348314606742, 96.86264667126811, 96.6321243523316, 97.43139937233444, 97.25297536673125, 97.348503440761, 96.85438863521055, 97.23311777801335, 96.63526244952894, 97.30854245221687, 96.58928059615936
Manly, 53.655547043666, 52.528490028490026, 78.63012992812304, 76.8834747298963, 56.4390424939692, 55.02392344497608, 80.13837327033411, 78.8204393505253, 57.427338881868494, 55.688847235238995, 80.84260942835603, 79.37081558125381, 58.123127476563255, 56.85237901586011, 81.45519077196096, 81.37998531930512, 54.545032641316794, 52.294183666732685, 79.14319639040608, 76.99834229571827, 55.58240209403, 52.764044943820224, 79.80799397628161, 77.12435233160622, 57.74684155467933, 55.66011624688625, 81.24220797706813, 79.66768138001015, 59.67348669564295, 56.16868550919695, 82.33649720452478, 81.05474347950702
Cowboys, 47.638414931401904, 44.74121557454891, 47.18031069395186, 43.71329127691973, 49.96288736314715, 44.25837320574163, 49.36438294521319, 46.251193887297035, 49.5925748398623, 46.29803186504217, 49.36538205685396, 46.38618381010347, 51.831448729100224, 48.59699064660431, 51.82490387459332, 48.34842182529973, 48.06163175644318, 44.457648379217005, 47.22393730705296, 44.450733837383254, 49.68287526427061, 46.51685393258427, 49.06820606136663, 46.398963730569946, 50.546390922990255, 47.71657902020481, 50.16541176239606, 46.49923896499239, 51.7544789568536, 47.68954688200987, 51.98283708230399, 48.724562912009176
Warriors, 94.44390277874504, 93.82122507122507, 94.01626463086845, 93.15495613080995, 95.16607904991649, 93.34130781499202, 94.89818877264035, 94.79465138490927, 94.7971589175999, 93.67697594501718, 94.44498647390128, 93.4456786366403, 95.52527302599788, 94.7946319642131, 95.30908015380065, 93.93197944702716, 80.46161938058847, 78.77467485310623, 79.828069342199, 78.12234666235393, 82.14034027987516, 81.25842696629213, 81.48334065382443, 81.0880829015544, 81.57560151283496, 80.00968724052035, 80.55798246733485, 79.3421275156435, 82.30679529311989, 81.83041722745625, 82.62904693797945, 81.62797363141301
Dragons, 22.40545999025002, 20.8511396011396, 21.24449329749504, 19.795518816619534, 23.612915197624794, 21.929824561403507, 22.99471256609292, 20.606494746895894, 22.35391520327683, 20.674789128397375, 21.193844516386537, 19.506999391357276, 23.688025514641925, 23.01748678324522, 23.03460514640639, 20.137019818938096, 21.63608799232697, 20.466098897471447, 20.58323438613156, 19.055512877532042, 23.477297895902545, 21.078651685393258, 22.325406287256072, 20.932642487046632, 21.628711676188946, 20.052587877110433, 20.48357171606114, 19.131574496871302, 23.714618891126896, 22.296994167788245, 22.292289689247173, 19.633132702780166
Dolphins, 17.10843373493976, 37.5534188034188, 15.427354464186038, 34.834312232615474, 18.778994247541288, 39.15470494417863, 16.627292158848014, 36.93887297039159, 17.909277092683777, 39.35020306154327, 16.44064038316555, 35.9365489957395, 19.34860345994008, 40.504270028466856, 18.373262348417626, 38.24321017861512, 17.550508957024842, 38.198983297022515, 15.76727618142959, 35.369748918449034, 18.463706835799858, 41.79775280898876, 17.15504800150593, 36.89119170984456, 18.570853786110888, 39.86299474121229, 16.71198719899477, 37.468290208016235, 20.216262058729992, 40.780619111709285, 18.066571317123913, 39.35224992834623
