, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos, Bulldogs, Broncos
, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons, Raiders, Raiders, Dragons, Dragons
, Cowboys, Cowboys, Cowboys, Cowboys, Storm, Storm, Storm, Storm, Cowboys, Cowboys, Cowboys, Cowboys, Storm, Storm, Storm, Storm, Cowboys, Cowboys, Cowboys, Cowboys, Storm, Storm, Storm, Storm, Cowboys, Cowboys, Cowboys, Cowboys, Storm, Storm, Storm, Storm
, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Roosters, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers, Tigers
, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Manly, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs
Storm, 8.593038450877124, 11.031864718739214, 16.132282344574172, 23.057672619724716, 25.51770240158455, 29.805257847747047, 38.34626311993052, 47.66149538584612, 9.706546275395034, 13.226744186046513, 18.263405878393538, 24.651162790697676, 27.84560177713646, 32.541498674221785, 41.05952784366881, 51.36363636363637, 8.400273765354275, 10.567064239380624, 16.310845431255338, 22.86902286902287, 25.39176434355695, 29.48628585369254, 38.51283580471143, 48.246568246568245, 9.643255295429208, 12.355936746180648, 18.29804234918098, 25.318471337579616, 26.930989991979636, 32.53957869946356, 41.634399836967596, 51.25192604006163
Roosters, 0.45341147586425373, 0.7745695770543349, 1.3097848633912168, 2.1613013309066087, 0.2659074028224808, 0.48733129009537224, 0.6962947696927765, 1.4256735521842234, 0.0526711813393529, 0.07267441860465117, 0.08974646623289208, 0.12684989429175475, 0.009493250299037385, 0.029058152627946678, 0.033886818027787195, 0.12195121951219512, 0.4394654371240229, 0.8927948664295181, 1.152860802732707, 1.891891891891892, 0.24909871555644125, 0.460042519081309, 0.6587329556236277, 1.28982128982129, 0.027870680044593088, 0.05360493165371214, 0.03995205753096284, 0.3980891719745223, 0.01743557554834885, 0.03270966897814994, 0.030568575504381496, 0.07704160246533129
Dolphins, 0.13265750603888646, 0.23773917711568696, 0.4267172405618444, 1.1375270162666362, 0.04060410992820005, 0.14848375245093373, 0.16928942603524164, 0.5256992657352647, 0.14296463506395787, 0.2761627906976744, 0.5384787973973525, 0.9302325581395349, 0.0493649015549944, 0.10896807235480004, 0.15813848412967355, 0.532150776053215, 0.0720435142826267, 0.2720234358652438, 0.3415883859948762, 1.0395010395010396, 0.04257323502237359, 0.11152545917122643, 0.13825259562471198, 0.42994042994042997, 0.11148272017837235, 0.16081479496113643, 0.4794246903715541, 1.0350318471337578, 0.04881961153537678, 0.1570064110951197, 0.12227430201752598, 0.5200308166409862
Raiders, 53.76984912683641, 69.44284673492082, 25.917145735790907, 37.77727221021499, 43.82421391433523, 55.946964649445086, 17.550161192975224, 26.37353218479472, 52.12942061700526, 67.38372093023256, 24.276419115997307, 38.350951374207185, 41.87662571911371, 53.579601176855185, 16.6723144696713, 24.623059866962304, 53.585965923417746, 69.83329845853386, 25.64047822374039, 38.91891891891892, 43.714560046377656, 56.23671278709092, 17.750548944129687, 26.096866096866094, 51.50501672240802, 68.13186813186813, 25.049940071913703, 37.97770700636943, 41.91512361823064, 53.73544419730473, 15.406562054208273, 24.576271186440678
Bulldogs, 34.09693897754722, 13.363242455615628, 50.026669827535116, 23.160050051188716, 28.467937608318888, 10.348175363118921, 39.29575598769339, 16.705236993228763, 35.018811136192625, 14.084302325581396, 50.84137312093336, 23.890063424947147, 28.409500844899277, 10.635283861828485, 38.65356376369593, 16.818181818181817, 34.523252044234724, 13.86622026923345, 50.160119555935104, 24.095634095634097, 28.67262088081306, 10.558324329975953, 39.293556344709806, 17.052577052577053, 35.8974358974359, 14.928973465558832, 50.69916100679185, 23.805732484076433, 29.30222826655508, 10.676435954468142, 39.43346240065213, 16.756548536209554
