Rank,Team,Points,Wins,Draws,Losses,Projected Finish,Projected Points,Projected Wins,Projected Draws,Projected Losses,Offensive Rating,Defensive Rating,Total Rating,form,Spoon,Top 8,Top 4,Minor Premiers,Week 2,Week 3,Make GF,Premiers,SoS
1,Storm,10,5,0,2,1,34,17,0,7,8.673855029672769,2.6806952498623584,11.354550279535129,-1.0068074723126474,0.000157,0.920977,0.711875,0.298756,0.823197,0.6654,0.400695,0.231557,0.4633054790629172
2,Cowboys,8,4,0,3,4,30,15,0,9,5.749635333768174,0.7943353473952663,6.543970681163442,1.7765499901121171,0.001856,0.791271,0.467908,0.103732,0.640799,0.462678,0.250991,0.132244,-0.16185067449591725
3,Bulldogs,12,6,0,1,2,34,17,0,7,-0.39013756674305755,6.9175779854377275,6.527440418694672,0.37644013739170745,0.000115,0.906388,0.677197,0.256974,0.782895,0.585111,0.299172,0.148441,0.349541281561049
4,Sharks,8,4,0,4,7,26,13,0,11,1.5250692549623381,2.4646440163572785,3.98971327131962,0.34307266224753025,0.004498,0.623989,0.256871,0.032551,0.452364,0.289261,0.143997,0.07193,0.3602611250626052
5,Raiders,12,6,0,2,3,32,16,0,8,4.526099662664797,-0.6194668806190615,3.9066327820457367,1.6179364335713313,0.000462,0.87524,0.600281,0.163681,0.718591,0.496581,0.2284,0.102476,-2.114755283960837
6,Manly,8,4,0,4,8,26,13,0,11,0.8274967527060345,2.310833347913858,3.1383301006198945,-0.0086018412053576,0.005166,0.62757,0.25461,0.029967,0.446702,0.279813,0.134792,0.064973,-0.6794519614581929
7,Roosters,6,3,0,5,11,22,11,0,13,2.8343402850764408,-0.8621465546268492,1.9721937304495967,0.6803266772987104,0.028961,0.327061,0.083869,0.006186,0.224197,0.135105,0.068175,0.035942,1.6431233054533756
8,Panthers,4,2,0,6,9,22,11,0,13,1.0845346527255284,0.7708940764507121,1.855428729176241,-0.7500381167492978,0.033767,0.361264,0.083037,0.004073,0.239277,0.137629,0.06607,0.033163,-1.4890018311710698
9,Broncos,10,5,0,3,5,28,14,0,10,0.901578631766448,0.28643309796007665,1.188011729726529,0.3417984286055414,0.002759,0.684351,0.312501,0.049284,0.482521,0.297026,0.133943,0.060275,-0.2465231290817148
10,Warriors,10,5,0,2,6,28,14,0,10,-1.0792157707145782,0.6646847095086726,-0.4145310612059012,-0.41036899371046603,0.007745,0.604235,0.263478,0.038157,0.410407,0.239777,0.099525,0.041402,-1.6757627714195626
11,Dolphins,6,3,0,5,10,22,11,0,13,-0.18752089655321114,-1.2465382732099317,-1.4340591697631422,1.2772786660544844,0.03098,0.326477,0.083122,0.004399,0.210221,0.117277,0.05284,0.024648,0.13769912906212023
12,Rabbitohs,8,4,0,4,12,22,11,0,13,-5.608633384472772,1.95250994393122,-3.656123440541551,-0.5357062145038306,0.032857,0.281053,0.066661,0.00433,0.167559,0.086596,0.034963,0.015009,-0.1062397194309582
13,Dragons,6,3,0,4,13,20,10,0,14,-0.9694538834771678,-2.718809896499299,-3.688263779976461,0.3273713499820752,0.049922,0.262147,0.069438,0.004833,0.165998,0.09093,0.039437,0.017384,0.6040564534244107
14,Tigers,8,4,0,4,14,20,10,0,14,-0.23110344490817428,-5.646369108626809,-5.877472553534984,0.7032310007728223,0.056499,0.185367,0.03783,0.002118,0.106984,0.053763,0.021369,0.009133,1.3798205188586112
15,Eels,4,2,0,5,16,16,8,0,16,-3.1607675015475216,-3.1496032549404642,-6.310370756487989,-0.1663870420484773,0.184914,0.10162,0.015352,0.000522,0.060711,0.030967,0.013084,0.005997,0.3177207231525063
16,Knights,4,2,0,5,15,16,8,0,16,-9.076692812210585,0.43467306660394356,-8.642019745606637,-1.864893173423406,0.219644,0.078199,0.011156,0.000312,0.044316,0.021178,0.008373,0.003633,0.43786721383417465
17,Titans,4,2,0,5,17,14,7,0,17,-1.3106441576555141,-9.142787057958653,-10.453431215614165,-1.5153046994053447,0.339698,0.042791,0.004814,0.000125,0.023261,0.010908,0.004174,0.001793,0.4156181988309825
