, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons
, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly
, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters
, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins
, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs
Storm, 97.76622376275755, 98.02248933695232, 97.1057965139846, 97.77486910994764, 97.58549649773383, 98.09760132340777, 96.70049032961046, 97.23224195338513, 98.26835730507192, 98.1673454276194, 97.50574075540422, 97.8980179028133, 97.7247100515464, 98.09740629319457, 97.06957239335095, 97.7302338339162, 98.07490374518726, 98.22685054883196, 97.61321728868565, 97.95187197707051, 98.03757078227522, 98.30782109543172, 97.19639087161958, 97.7680481115221, 98.43466967428826, 98.52354628787349, 97.79190316228426, 98.25310899780541, 98.0953214327383, 98.52893102321019, 97.55348842966511, 97.97309908049124
Raiders, 99.7689196995956, 99.88367584335013, 99.78111066072152, 99.64005235602095, 99.86814997939844, 99.85111662531018, 99.7480250612912, 99.68784683684795, 99.78236184708554, 99.6482784154017, 99.65159553408822, 99.54443734015345, 99.7986469072165, 99.8048621839174, 99.77600754500901, 99.66056367002675, 99.84599229961498, 99.73262032085562, 99.75217583714412, 99.62381322027825, 99.86517661862959, 99.76680220043052, 99.81275761536142, 99.72069147731561, 99.78809938822243, 99.76908543838779, 99.72489285300591, 99.68397951719092, 99.8381169058453, 99.80385746976135, 99.76419911249744, 99.7225298311538
Bulldogs, 96.6108222607356, 96.66537417603722, 95.79246047831374, 95.87696335078533, 95.93737124021425, 96.02977667493796, 95.13415962952874, 94.72114317425083, 97.19909159727479, 96.8530174009626, 95.85081954232322, 95.85997442455243, 95.9850193298969, 96.73957232295308, 95.29447429139229, 95.63190015771788, 99.53797689884493, 99.50745848578666, 99.24472636082018, 99.34913715889412, 99.38280852083771, 99.38411863190623, 99.1643209007741, 99.18472106892126, 99.55911001743053, 99.70610873976628, 99.3889725472026, 99.44403803950256, 99.45018084237546, 99.48884067877202, 99.19233554280622, 99.2808172305242
Roosters, 37.74311573271712, 38.50329585110508, 33.26307255776246, 34.096858638743456, 64.81252575195715, 66.17038875103391, 61.35930264233179, 61.556603773584904, 37.08364875094625, 38.41169937060348, 33.23699421965318, 35.23817135549872, 66.08005798969072, 66.14358890966744, 61.412668204860466, 62.44599876568607, 39.2159607980399, 38.64339994370954, 34.509514677681075, 34.91371588941303, 66.90535398627797, 67.40612293709638, 62.077762139338496, 63.22941043255077, 39.50237533750299, 39.89223987124764, 35.1123595505618, 35.590343818580834, 68.49696651499242, 67.84154061041933, 62.89199576672423, 64.22750065323694
Warriors, 98.74831503947622, 97.98371461806902, 98.29752736116741, 98.26570680628272, 98.33539348990523, 98.3291976840364, 98.45750476709344, 98.16176470588235, 98.37244511733535, 98.1673454276194, 98.33716050360282, 98.20971867007673, 98.46971649484536, 98.2193674282462, 98.1760614379305, 98.26853185215661, 98.48092404620232, 98.35350408105826, 98.51600531051777, 98.39374216277542, 98.6068250591725, 98.36761540301363, 98.48321101839751, 98.40970282579704, 98.4961892067398, 98.29263172626128, 98.34211745627243, 98.2706656912948, 98.43950530859877, 98.3387322060091, 98.36486628666209, 98.27545446627431
