Rank,Team,Points,Wins,Draws,Losses,Projected Finish,Projected Points,Projected Wins,Projected Draws,Projected Losses,Offensive Rating,Defensive Rating,Total Rating,form,Spoon,Top 8,Top 4,Minor Premiers,Week 2,Week 3,Make GF,Premiers,SoS
1,Storm,24,12,0,5,2,34,17,0,7,4.168368520996912,5.139276256966954,9.30764477796387,-0.6866059377742767,0.0,0.990403,0.829383,0.173711,0.905355,0.727494,0.42686,0.239997,1.446234762390112
2,Panthers,19,9,1,7,7,27,13,1,10,-2.810698795588354,9.75918469919454,6.948485903606188,0.9311206491415153,0.0,0.853161,0.206634,0.001443,0.558351,0.338615,0.177882,0.097449,-0.8822204160045305
3,Raiders,30,15,0,3,1,38,19,0,5,5.159987682314566,1.1452988191127589,6.305286501427325,-0.1082967509272877,0.0,0.999999,0.989202,0.637251,0.993344,0.775579,0.384223,0.182557,0.4434616407307101
4,Dolphins,18,9,0,9,8,26,13,0,11,7.087418509274885,-1.1552144839426477,5.932204025332239,0.46450699056921146,0.0,0.606043,0.05496,7e-06,0.373744,0.211577,0.107743,0.059267,1.34967094246299
5,Manly,18,9,0,8,9,26,13,0,11,-0.3511319075489394,4.702780807865986,4.35164890031705,2.0372239929162994,0.0,0.608405,0.095711,0.000359,0.373832,0.21377,0.107612,0.057156,1.5987394738857053
6,Sharks,20,10,0,8,6,28,14,0,10,1.9438974399599718,1.6492659850648281,3.5931634250248026,0.8356140749027178,0.0,0.840843,0.175637,0.000264,0.501598,0.276895,0.128846,0.062112,-4.504972712569596
7,Roosters,16,8,0,9,10,24,12,0,12,3.263543150780132,0.04273584229236205,3.306278993072494,-1.061522241785032,7e-05,0.284449,0.013919,2e-06,0.16743,0.092691,0.046736,0.025895,2.202872202491474
8,Warriors,24,12,0,5,4,32,16,0,8,0.37291538683995373,2.3279077887724413,2.700823175612398,0.26267239173619844,0.0,0.979017,0.700383,0.067578,0.808785,0.532345,0.240241,0.103914,-2.369474697382213
9,Bulldogs,26,13,0,4,3,32,16,0,8,-7.756116199052959,10.323425836792063,2.5673096377391085,-1.1478940697636613,0.0,0.986665,0.726786,0.115178,0.828279,0.562022,0.257922,0.114441,3.145036981151003
10,Broncos,20,10,0,7,5,28,14,0,10,-1.0941137113772448,2.3123166400167148,1.2182029286394718,1.280637481226729,0.0,0.796191,0.207364,0.004207,0.461602,0.255287,0.115787,0.054109,-0.3255162610286434
11,Dragons,12,6,0,11,12,18,9,0,15,2.466901309719369,-3.8948410181632185,-1.4279397084438494,0.5840314793660876,0.016918,0.030528,1.9e-05,0.0,0.017161,0.009249,0.004433,0.002367,1.495037073493331
12,Knights,12,6,0,12,14,16,8,0,16,-6.24587949899693,1.2950365301093398,-4.950842968887589,-0.7396504066901902,0.050661,0.002413,0.0,0.0,0.001179,0.00056,0.000244,0.00011,0.6325174954937106
13,Cowboys,13,6,1,11,11,19,9,1,14,-2.5794209455621724,-3.249496792134907,-5.828917737697076,0.07400924601104546,0.023031,0.0138,0.0,0.0,0.005852,0.002475,0.000932,0.000401,-3.033553113207565
14,Rabbitohs,12,6,0,12,15,16,8,0,16,-0.7491311346027973,-6.856099519234577,-7.605230653837371,-1.5351070281315575,0.117971,0.00168,0.0,0.0,0.000716,0.00029,0.000105,4.2e-05,-1.9226042090060542
15,Tigers,14,7,0,11,13,18,9,0,15,-4.208939307197529,-3.9838470003422533,-8.192786307539778,-0.41807496227225194,0.023729,0.005897,2e-06,0.0,0.002553,0.00105,0.000395,0.000163,0.7599330601836328
16,Eels,10,5,0,12,16,14,7,0,17,-3.6148962597841354,-4.826219788254313,-8.441116048038445,-2.0553434201763694,0.228064,0.000476,0.0,0.0,0.000204,9.2e-05,3.7e-05,1.9e-05,-0.2645773550191148
17,Titans,8,4,0,13,17,12,6,0,18,-5.327808926312903,-4.4564059179779,-9.7842148442908,0.011148760404326255,0.539556,3e-05,0.0,0.0,1.5e-05,9e-06,2e-06,1e-06,0.868211820544411
