, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons
, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly
, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters
, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins
, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs
Storm, 83.43924513768535, 85.80845288871656, 82.37535468179976, 84.3586387434555, 80.86526576019779, 84.94623655913979, 79.65132116589486, 82.60960044395117, 84.45306585919758, 86.4679748241392, 82.63916382928181, 85.49392583120205, 81.51578608247422, 85.13700300837466, 80.20108796335282, 83.2167592402112, 81.91109555477773, 86.30734590486912, 80.6962678861189, 84.43900400071655, 80.42963717530036, 83.29944989237025, 78.37664622499247, 81.648675171737, 82.95908951091971, 86.25708487859492, 81.22755704853469, 84.35113386978786, 80.44131373235328, 83.76474783797438, 78.70922222841122, 81.9358210255198
Raiders, 95.43616406701328, 95.73478092283831, 94.77097689501419, 94.20811518324608, 96.38236505974454, 96.11248966087675, 95.05243802778534, 94.85294117647058, 94.20893262679787, 94.57608293224732, 93.74455618022013, 93.5821611253197, 94.8695231958763, 94.40604927229856, 94.07009448102801, 93.50270863334019, 95.3237661883094, 94.91978609625669, 94.00501548901018, 93.70036424434227, 95.47293046109596, 95.35996173164315, 94.63029053986126, 94.42641101129816, 93.7489319525616, 93.28248548037226, 92.71979613112475, 92.31894659839064, 94.03657682884145, 93.67291747154447, 93.13639936377083, 92.87536239097165
Bulldogs, 72.86732139418449, 76.5412950756107, 70.04458856911229, 74.31282722513089, 69.49320148331273, 73.73035566583954, 67.29433396894579, 70.5396781354051, 72.11392884178652, 75.78674564975934, 70.06492992319265, 72.69820971867009, 68.80637886597938, 72.64005203675096, 67.53288310288495, 70.61304258383049, 89.5904795239762, 91.7534477905995, 88.31686089393716, 91.01928703648414, 88.31530694789825, 90.56445826357331, 87.15441841761336, 89.43408570493948, 89.50408421340443, 91.79203694632986, 88.45129155565851, 90.50475493782004, 88.4348384085871, 90.45736871823829, 87.1015057836202, 88.9994898530528
Roosters, 4.71788946658964, 4.420317952694843, 3.7292257802999593, 4.49934554973822, 15.517099299546766, 16.47642679900744, 14.491964042495233, 16.072419533851274, 3.671461014383043, 4.294705664568679, 3.4642489508274608, 4.124040920716113, 14.618234536082475, 15.578502317261567, 13.61133098674571, 14.726050881162998, 3.087154357717886, 3.6166619757951026, 2.9915916801888187, 3.4035946736728966, 12.835185906462534, 14.326716096627601, 11.756057102644013, 12.898517903424676, 2.911924536040193, 3.274788328318522, 2.607726167033476, 2.9758595464520847, 12.122272780305682, 12.814645308924485, 11.029416315440935, 12.178825168908409
Warriors, 83.70883882149047, 85.53702985653354, 82.52938792055127, 84.17866492146598, 83.41985990935311, 84.20181968569065, 83.28112230999729, 84.2258601553829, 80.74375473126419, 81.65494261384673, 80.56061445878534, 81.48177749360613, 80.77480670103093, 81.02284738596633, 80.29708472977752, 81.60872248508537, 82.26811340567028, 84.35125246270758, 82.07110193243842, 83.53734997312952, 81.09176978158612, 83.4011002152595, 81.12998894138937, 82.95714753025842, 78.56386069243652, 80.26730109859352, 78.51413181976137, 79.84491587417702, 77.9824407887061, 79.34262533804868, 78.18377615625987, 79.29052246512958
