, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons, Sharks, Dragons
, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly, Titans, Titans, Manly, Manly
, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters, Knights, Knights, Knights, Knights, Roosters, Roosters, Roosters, Roosters
, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Cowboys, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins, Dolphins
, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Rabbitohs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs, Bulldogs
Storm, 22.22222222222222, 22.7995347033734, 21.426834211593025, 24.31282722513089, 19.26658426040379, 22.365591397849464, 19.449741214927812, 22.024139844617093, 23.523845571536715, 24.916697519437246, 22.86800221711933, 24.952046035805626, 21.0534793814433, 24.46540369135702, 21.254020917190157, 23.14338613454022, 17.346867343367165, 18.505488319729807, 17.085115798790383, 18.301785394398998, 15.786319920903615, 16.838077015068166, 15.595154317884791, 16.675473692156714, 17.837246659147613, 19.452802463088656, 17.753098575234567, 19.016825164594, 16.525201260063003, 18.28286130345627, 16.780234810647553, 17.882516890840996
Raiders, 43.92451376853457, 43.07871267933307, 43.794081880826916, 41.19764397905759, 47.16934487021013, 44.91315136476427, 46.58131299373468, 44.450610432852386, 42.72331566994701, 40.873750462791556, 42.77852561564653, 40.02557544757033, 45.980992268041234, 42.75957394910155, 44.45155531603146, 42.34039635191662, 34.3997199859993, 31.944835350408106, 33.66573240890987, 31.65940168388368, 37.04047697516254, 35.063381966036836, 37.041318990650446, 34.91859792154198, 33.203458764824504, 30.37576096844168, 32.39459052473068, 30.329188002926116, 35.491774588729434, 32.960860649647834, 34.724001559627915, 32.822356878896095
Bulldogs, 12.959753514346236, 13.687475765800697, 13.498175922172678, 14.103403141361257, 12.95426452410383, 13.548387096774196, 12.299101062380823, 12.742785793562708, 13.758516275548827, 15.327656423546834, 13.682793570353946, 14.801790281329923, 12.90270618556701, 13.952353849906496, 13.15660946157603, 14.194610162518002, 33.055652782639136, 35.22375457359978, 33.47396371146187, 34.59127007822296, 31.68349462204512, 32.9646017699115, 31.607519855232734, 32.44759819833421, 34.430431662052705, 36.0926457210832, 34.740240935943476, 36.02633504023409, 33.28374752070937, 34.137715831079674, 32.87410955767219, 33.969565379686195
Roosters, 0.03851338340073175, 0.07754943776657619, 0.016214025131738957, 0.016361256544502618, 0.288421920065925, 0.23159636062861869, 0.23154453827295016, 0.29827968923418424, 0.03785011355034065, 0.037023324694557574, 0.027713991606619682, 0.0079923273657289, 0.18927190721649484, 0.32522969347101394, 0.23578153156946294, 0.2880065830076116, 0.0, 0.0, 0.002950287653046172, 0.017913656177225772, 0.09587440453006561, 0.18536235350394642, 0.10430280486578869, 0.09813542688910697, 0.013671007211456303, 0.0069974109579455605, 0.00434379705780146, 0.011704462326261886, 0.14584062536460157, 0.1010431216380873, 0.1126397940300909, 0.13935721484652042
Warriors, 19.699595609474294, 19.81388134936022, 19.878394811511956, 19.43717277486911, 19.365471775854964, 18.461538461538463, 20.263552165622446, 19.846004439511653, 18.612793338380015, 18.01184746390226, 19.07514450867052, 19.12563938618926, 18.665431701030926, 17.814456459874787, 19.399767586776022, 19.005005828704657, 14.623731186559327, 14.128905150576976, 15.043516742882431, 15.131068251030037, 14.842556251310782, 14.71537909591007, 14.986930732884288, 15.535592964444781, 13.718855736696401, 13.707928066615352, 14.238966755473184, 14.059985369422092, 13.90590362851476, 14.143065172813458, 14.671642622402942, 14.639973123965708
